title,conductor,composer_id,movement,work_id
,,,"Pifa (""Pastoral Symphony"")",75066
,,,Recitative (Soprano): There were shepherds abiding in the field,75067
,,,"Recitative (Soprano): And, lo, the angel of the Lord came upon them",75068
,,,"""And lo, the angel of the Lord,"" Arioso (Soprano)",75069
,,,Recitative (Soprano): And the angel said unto them,75070
,,,Recitative (Soprano): And suddenly there was with the angel,75071
,,,Chorus: Glory to God in the highest,75072
,,,"Air (Soprano): Rejoice greatly, O daughter of Zion",75073
,,,Recitative (Contralto): Then shall the eyes of the blind,75074
,,,Duet (Soprano and Contralto): He shall feed His flock,75075
,,,"Chorus: His yoke is easy, His burthen is light",75076
,,,Part II,75077
,,,Chorus: Behold the Lamb of God,75078
,,,Air (Contralto): He was despised,75079
,,,"Chorus: Surely, He hath borne our griefs",75080
,,,Chorus: And with His stripes we are healed,75081
,,,Chorus: All we like sheep have gone astray,75082
,,,Recitative (Tenor): All they that see Him laugh Him to scorn,75083
,,,Chorus: He Trusted in God,75084
,,,Air (Tenor): They rebuke hath broken His heart,75085
,,,"Air (Tenor): Behold, and see if there be any sorrow",75086
,,,Recitative (Tenor or Soprano): He was cut off out of the land of the living,75087
,,,Air (Tenor): But Thou didst not leave His soul in hell,75088
,,,Chorus: Lift up your heads,75089
,,,Air (Soprano): How beautiful are the feet of them,75090
,,,Air (Bass): Why do the nations so furiously rage together?,75091
,,,Chorus: Let us break their bonds asunder,75092
,,,Recitative (Tenor): He that dwelleth in heaven,75093
,,,Air (Tenor): Thou shallt break them with a rod of iron,75094
,,,Chorus: Hallelujah!,75095
,,,Part III,75096
,,,Air (Soprano): I know that my Redeemer liveth,75097
,,,Chorus: Since by man came death,75098
,,,"Recitative (Bass): Behold, I tell you a mystery",75099
,,,Air (Bass): The trumpet shall sound,75100
,,,Chorus: Worthy is the Lamb that was slain,75101
,,,Chorus: Amen,75102
,,,,75103
,,,,75104
,,,,75105
,,,,75106
,,,Scene: Moderato (from Act II),75107
,,,Waltz: Tempo di valse (from Act I),75108
,,,"Dances of the Swans: Variation IV, Allegro moderato (from Act II)",75109
,,,Hungarian Dance. Czardas: Moderato assai - Allegro moderato - Vivace (from Act III),75110
,,,,75111
,,,,75112
,,,,75113
,,,,75114
,,,,75115
,,,,75116
,,,,75117
,,,Overture,75118
,,,,75119
,,,,75120
,,,,75121
,,,,75122
,,,Overture,75123
,,,,75124
,,,,75125
,,,,75126
,,,,75127
,,,Overture,75128
,,,,75129
,,,,75130
,,,,75131
,,,,75132
,,,Overture,75133
,,,,75134
,,,,75135
,,,,75136
,,,,75137
,,,,75138
,,,,75139
,,,Nashville Nightingale,75140
,,,,75141
,,,,75142
,,,,75143
,,,,75144
,,,"""Goodbye for Now""",75145
,,,,75146
,,,,75147
,,,No One is Alone,75148
,,,,75149
,,,,75150
,,,"""Lost in the Stars""",75151
,,,No More,75152
,,,,75153
,,,Ac-Cen-Tchu-Ate the Positive bows,75154
,,,,75155
,,,"""Some Other Time""",75156
,,,,75157
,,,Overture,75158
,,,,75159
,,,,75160
,,,,75161
,,,,75162
,,,The Montagues and the Capulets,75163
,,,The Death of Tybalt,75164
,,,Romeo at Juliet's Tomb,75165
,,,,75166
,,,,75167
,,,,75168
,,,,75169
,,,,75170
,,,,75171
,,,,75172
,,,,75173
,,,,75174
,,,,75175
,,,,75176
,,,,75177
,,,,75178
,,,,75179
,,,,75180
,,,,75181
,,,,75182
,,,,75183
,,,,75184
,,,,75185
,,,,75186
,,,,75187
,,,,75188
,,,,75189
,,,,75190
,,,,75191
,,,,75192
,,,,75193
,,,,75194
,,,,75195
,,,,75196
,,,,75197
,,,,75198
,,,,75199
,,,,75200
,,,,75201
,,,,75202
,,,,75203
,,,,75204
,,,,75205
,,,,75206
,,,,75207
,,,,75208
,,,,75209
,,,,75210
,,,,75211
,,,,75212
,,,,75213
,,,,75214
,,,,75215
,,,,75216
,,,,75217
,,,,75218
,,,No. 1 in B major (Slavonic Dance No. 9): Molto vivace,75219
,,,Overture,75220
,,,,75221
,,,,75222
,,,,75223
,,,,75224
,,,,75225
,,,,75226
,,,,75227
,,,No. 1 in B major (Slavonic Dance No. 9): Molto vivace,75228
,,,Farandole,75229
,,,Overture,75230
,,,,75231
,,,,75232
,,,,75233
,,,Act III: Introduction,75234
,,,Hungarian Dance No. 5 (Schmeling),75235
,,,Hungarian Dance No. 1,75236
,,,,75237
,,,,75238
,,,,75239
,,,,75240
,,,Hungarian Dance No. 1,75241
,,,Hungarian Dance No. 5 (Schmeling),75242
,,,,75243
,,,,75244
,,,,75245
,,,,75246
,,,,75247
,,,,75248
,,,No. 1 in B major (Slavonic Dance No. 9): Molto vivace,75249
,,,Farandole,75250
,,,Overture,75251
,,,,75252
,,,Bourrées I and II,75253
,,,,75254
,,,,75255
,,,,75256
,,,Hungarian Dance No. 5 (Schmeling),75257
,,,Hungarian Dance No. 1,75258
,,,Overture,75259
,,,Vivace – Allegro – Tempo primo,75260
,,,Vivace — Poco meno mosso,75261
,,,Allegro con brio,75262
,,,Overture,75263
,,,,75264
,,,,75265
,,,,75266
,,,Act III: Introduction,75267
,,,No. 1 in B major (Slavonic Dance No. 9): Molto vivace,75268
,,,,75269
,,,,75270
,,,,75271
,,,,75272
,,,Act III: Introduction,75273
,,,Farandole,75274
,,,Hungarian Dance No. 5 (Schmeling),75275
,,,,75276
,,,"Overture, Op. 362",75277
,,,,75278
,,,,75279
,,,,75280
,,,,75281
,,,,75282
,,,Son Montuno,75283
,,,Paso Doble,75284
,,,Act I: Prelude (Complete),75285
,,,,75286
,,,Overture,75287
,,,,75288
,,,,75289
,,,,75290
,,,Hungarian Dance No. 1,75291
,,,Farandole,75292
,,,Overture,75293
,,,,75294
,,,,75295
,,,,75296
,,,Act III: Introduction,75297
,,,No. 1 in B major (Slavonic Dance No. 9): Molto vivace,75298
,,,Farandole,75299
,,,,75300
,,,,75301
,,,,75302
,,,Hungarian Dance No. 1,75303
,,,Hungarian Dance No. 5 (Schmeling),75304
,,,Farandole,75305
,,,,75306
,,,,75307
,,,Act III: Introduction,75308
,,,,75309
,,,,75310
,,,Farandole,75311
,,,Overture,75312
,,,,75313
,,,,75314
,,,,75315
,,,Overture,75316
,,,,75317
,,,,75318
,,,,75319
,,,Hungarian Dance No. 5 (Schmeling),75320
,,,Farandole,75321
,,,,75322
,,,Can-Can,75323
,,,Tortoises,75324
,,,The Elephant,75325
,,,Allegro moderato,75326
,,,Assez vif — Très rythmé,75327
,,,,75328
,,,,75329
,,,,75330
,,,,75331
,,,,75332
,,,,75333
,,,,75334
,,,,75335
,,,,75336
,,,Excerpts,75337
,,,,75338
,,,,75339
,,,,75340
,,,Excerpts,75341
,,,Excerpts,75342
,,,Inside the Music Presentation,75343
,,,,75344
,,,,75345
,,,,75346
,,,,75347
,,,,75348
,,,,75349
,,,,75350
,,,,75351
,,,,75352
,,,,75353
,,,,75354
,,,,75355
,,,,75356
,,,,75357
,,,,75358
,,,,75359
,,,,75360
,,,Tango (Memory),75361
,,,,75362
,,,,75363
,,,,75364
,,,,75365
,,,,75366
,,,,75367
,,,Allegro,75368
,,,Andante con moto,75369
,,,Coyote,75370
,,,Tengu,75371
,,,Overture,75372
,,,Finale. Allegro moderato,75373
,,,,75374
,,,,75375
,,,,75376
,,,,75377
,,,,75378
,,,,75379
,,,Can-Can,75380
,,,Aviary,75381
,,,The Swan,75382
,,,Très lent,75383
,,,Vif et agité,75384
,,,Overture,75385
,,,,75386
,,,,75387
,,,,75388
,,,,75389
,,,The Montagues and the Capulets,75390
,,,The Death of Tybalt,75391
,,,Romeo at Juliet's Tomb,75392
,,,Mambo (Presto),75393
,,,Cha-Cha (Andantino con grazia),75394
,,,"""Cool"" Fugue (Allegretto)",75395
,,,,75396
,,,,75397
,,,,75398
,,,,75399
,,,The Montagues and the Capulets,75400
,,,The Death of Tybalt,75401
,,,Romeo at Juliet's Tomb,75402
,,,Mambo (Presto),75403
,,,Cha-Cha (Andantino con grazia),75404
,,,"""Cool"" Fugue (Allegretto)",75405
,,,,75406
,,,,75407
,,,,75408
,,,,75409
,,,The Montagues and the Capulets,75410
,,,The Death of Tybalt,75411
,,,Romeo at Juliet's Tomb,75412
,,,Mambo (Presto),75413
,,,Cha-Cha (Andantino con grazia),75414
,,,"""Cool"" Fugue (Allegretto)",75415
,,,,75416
,,,,75417
,,,,75418
,,,,75419
,,,The Montagues and the Capulets,75420
,,,The Death of Tybalt,75421
,,,Romeo at Juliet's Tomb,75422
,,,Mambo (Presto),75423
,,,Cha-Cha (Andantino con grazia),75424
,,,"""Cool"" Fugue (Allegretto)",75425
,,,,75426
,,,,75427
,,,,75428
,,,,75429
,,,,75430
,,,,75431
,,,,75432
,,,,75433
,,,,75434
,,,,75435
,,,,75436
,,,,75437
,,,,75438
,,,,75439
,,,,75440
,,,"""Ol' Man River"" (orch. Robert Russell Bennet and William D. Brohn)",75441
,,,,75442
,,,"""Soliloquy"" (arr. Don Walker)",75443
,,,,75444
,,,Vanilla Ice Cream (arr. William D. Brohn),75445
,,,Being Alive (arr. Jonathan Tunick),75446
,,,"""Glitter and Be Gay,"" Cunegonde, Act I",75447
,,,Tonight [Balcony Scene],75448
,,,Overture (arr. Ralph Burns),75449
,,,,75450
,,,,75451
,,,,75452
,,,,75453
,,,,75454
,,,,75455
,,,,75456
,,,,75457
,,,,75458
,,,,75459
,,,,75460
,,,,75461
,,,,75462
,,,,75463
,,,Andante,75464
,,,,75465
,,,,75466
,,,,75467
,,,,75468
,,,"Waltz in A-flat major, Op. 34, No. 1 (Valse Brilliante)",75469
,,,,75470
,,,,75471
,,,,75472
,,,,75473
,,,"Nocturne No. 7 in C-sharp minor, ""Les plaintives 1,"" Op. 27 No. 1",75474
,,,Can-Can,75475
,,,Hens and Roosters,75476
,,,Fossils,75477
,,,,75478
,,,,75479
,,,"Mazurka in C-sharp minor, Op. 50, No. 3",75480
,,,,75481
,,,"Étude in C-sharp minor, Op. 2, No. 1",75482
,,,,75483
,,,,75484
,,,,75485
,,,,75486
,,,,75487
,,,,75488
,,,,75489
,,,,75490
,,,,75491
,,,,75492
,,,,75493
,,,,75494
,,,,75495
,,,,75496
,,,,75497
,,,,75498
,,,,75499
,,,,75500
,,,,75501
,,,,75502
,,,,75503
,,,,75504
,,,,75505
,,,,75506
,,,,75507
,,,,75508
,,,,75509
,,,,75510
,,,,75511
,,,,75512
,,,,75513
,,,,75514
,,,,75515
,,,Montagues and Capulets [excerpt],75516
,,,Masks,75517
,,,Montagues and Capulets [excerpt],75518
,,,Balcony Sene,75519
,,,Friar Laurence,75520
,,,The Death of Tybalt,75521
,,,,75522
,,,,75523
,,,"""Meine Freude"" (""My Joys"")",75524
,,,,75525
,,,Montagues and Capulets [excerpt],75526
,,,Masks,75527
,,,Montagues and Capulets [excerpt],75528
,,,Balcony Sene,75529
,,,Friar Laurence,75530
,,,The Death of Tybalt,75531
,,,,75532
,,,,75533
,,,,75534
,,,Montagues and Capulets [excerpt],75535
,,,Masks,75536
,,,Balcony Sene,75537
,,,Friar Laurence,75538
,,,The Death of Tybalt,75539
,,,,75540
,,,,75541
,,,Preludio,75542
,,,,75543
,,,,75544
,,,,75545
,,,,75546
,,,The Montagues and the Capulets,75547
,,,,75548
,,,,75549
,,,,75550
,,,Overture,75551
,,,,75552
,,,,75553
,,,,75554
,,,,75555
,,,,75556
,,,Intermezzo,75557
,,,,75558
,,,,75559
,,,,75560
,,,,75561
,,,,75562
,,,,75563
,,,,75564
,,,,75565
,,,,75566
,,,,75567
,,,,75568
,,,,75569
,,,Played twice on same program,75570
,,,,75571
,,,,75572
,,,,75573
,,,,75574
,,,,75575
,,,,75576
,,,,75577
,,,,75578
,,,,75579
,,,,75580
,,,,75581
,,,Played twice on same program,75582
,,,,75583
,,,,75584
,,,,75585
,,,,75586
,,,Summertime,75587
,,,,75588
,,,,75589
,,,,75590
,,,,75591
,,,,75592
,,,"Trepak (Russian Dance), Act IIc: Divertissement, No. 12d",75593
,,,,75594
,,,,75595
,,,,75596
,,,,75597
,,,"Trepak (Russian Dance), Act IIc: Divertissement, No. 12d",75598
,,,,75599
,,,,75600
,,,,75601
,,,Les Toréadors. Allegro giocoso (Introduction to Act I),75602
,,,,75603
,,,,75604
,,,,75605
,,,,75606
,,,Overture Finale,75607
,,,,75608
,,,,75609
,,,,75610
,,,,75611
,,,,75612
,,,,75613
,,,,75614
,,,,75615
,,,,75616
,,,,75617
,,,Mellanspel,75618
,,,Overture,75619
,,,,75620
,,,,75621
,,,,75622
,,,,75623
,,,,75624
,,,Intermezzo,75625
,,,,75626
,,,,75627
,,,Marcia alla turca (Turkish march),75628
,,,Marcia alla turca (Turkish march),75629
,,,,75630
,,,,75631
,,,,75632
,,,Romeo at the Fountain,75633
,,,Morning Dance,75634
,,,Montagues and Capulets [excerpt],75635
,,,Masks,75636
,,,Montagues and Capulets [excerpt],75637
,,,Balcony Sene,75638
,,,Friar Laurence,75639
,,,The Death of Tybalt,75640
,,,,75641
,,,,75642
,,,,75643
,,,,75644
,,,,75645
,,,Act III: Introduction,75646
,,,,75647
,,,,75648
,,,,75649
,,,,75650
,,,Hungarian Dance No. 1,75651
,,,Farandole,75652
,,,Selections,75653
,,,,75654
,,,,75655
,,,,75656
,,,,75657
,,,,75658
,,,,75659
,,,Act III: Introduction,75660
,,,Hungarian Dance No. 5 (Schmeling),75661
,,,,75662
,,,,75663
,,,,75664
,,,,75665
,,,No. 1 in B major (Slavonic Dance No. 9): Molto vivace,75666
,,,Hungarian Dance No. 1,75667
,,,Farandole,75668
,,,,75669
,,,,75670
,,,,75671
,,,,75672
,,,Act III: Introduction,75673
,,,Hungarian Dance No. 5 (Schmeling),75674
,,,,75675
,,,,75676
,,,,75677
,,,,75678
,,,Act III: Introduction,75679
,,,Hungarian Dance No. 5 (Schmeling),75680
,,,,75681
,,,,75682
,,,,75683
,,,,75684
,,,,75685
,,,,75686
,,,,75687
,,,Act III: Introduction,75688
,,,Hungarian Dance No. 5 (Schmeling),75689
,,,,75690
,,,,75691
,,,,75692
,,,,75693
,,,Farandole,75694
,,,,75695
,,,,75696
,,,,75697
,,,,75698
,,,,75699
,,,,75700
,,,Hungarian Dance No. 1,75701
,,,Farandole,75702
,,,,75703
,,,,75704
,,,,75705
,,,,75706
,,,,75707
,,,Allegro agitato,75708
,,,,75709
,,,,75710
,,,No. 1 in B major (Slavonic Dance No. 9): Molto vivace,75711
,,,Act III: Introduction,75712
,,,,75713
,,,,75714
,,,,75715
,,,,75716
,,,Hungarian Dance No. 5 (Schmeling),75717
,,,Farandole,75718
,,,,75719
,,,,75720
,,,,75721
,,,,75722
,,,Hungarian Dance No. 5 (Schmeling),75723
,,,,75724
,,,,75725
,,,,75726
,,,,75727
,,,,75728
,,,,75729
,,,,75730
,,,,75731
,,,,75732
,,,,75733
,,,,75734
,,,,75735
,,,,75736
,,,Hungarian Dance No. 5 (Schmeling),75737
,,,Farandole,75738
,,,,75739
,,,,75740
,,,,75741
,,,,75742
,,,,75743
,,,,75744
,,,,75745
,,,,75746
,,,Andante - Adagio,75747
,,,,75748
,,,,75749
,,,"""Une dentelle s'abolit""",75750
,,,,75751
,,,,75752
,,,,75753
,,,,75754
,,,,75755
,,,Hungarian Dance. Czardas: Moderato assai - Allegro moderato - Vivace (from Act III),75756
,,,,75757
,,,,75758
,,,,75759
,,,,75760
,,,Waltz: Tempo di valse (from Act I),75761
,,,,75762
,,,,75763
,,,,75764
,,,Hungarian Dance. Czardas: Moderato assai - Allegro moderato - Vivace (from Act III),75765
,,,Waltz: Tempo di valse (from Act I),75766
,,,,75767
,,,,75768
,,,,75769
,,,"No. 7, G-flat major",75770
,,,,75771
,,,,75772
,,,,75773
,,,,75774
,,,,75775
,,,,75776
,,,,75777
,,,,75778
,,,Hungarian Dance. Czardas: Moderato assai - Allegro moderato - Vivace (from Act III),75779
,,,Waltz: Tempo di valse (from Act I),75780
,,,,75781
,,,,75782
,,,,75783
,,,,75784
,,,,75785
,,,Inside the Music Presentation,75786
,,,,75787
,,,,75788
,,,,75789
,,,,75790
,,,,75791
,,,,75792
,,,,75793
,,,,75794
,,,The Great Lover,75795
,,,"Skyline, selection from",75796
,,,,75797
,,,America,75798
,,,,75799
,,,Selection,75800
,,,,75801
,,,Overture,75802
,,,,75803
,,,,75804
,,,,75805
,,,,75806
,,,,75807
,,,,75808
,,,,75809
,,,,75810
,,,,75811
,,,,75812
,,,,75813
,,,,75814
,,,,75815
,,,,75816
,,,,75817
,,,,75818
,,,,75819
,,,,75820
,,,Hear and Now Presentation,75821
,,,,75822
,,,,75823
,,,,75824
,,,,75825
,,,,75826
,,,"Etude in E major, Op. 10 No. 3 (""Tristesse"" / ""L'Intimité"")",75827
,,,,75828
,,,,75829
,,,,75830
,,,,75831
,,,,75832
,,,,75833
,,,,75834
,,,,75835
,,,,75836
,,,,75837
,,,,75838
,,,,75839
,,,,75840
,,,,75841
,,,,75842
,,,,75843
,,,Overture,75844
,,,Mambo (Presto),75845
,,,,75846
,,,,75847
,,,,75848
,,,,75849
,,,,75850
,,,,75851
,,,,75852
,,,,75853
,,,,75854
,,,,75855
,,,Daybreak,75856
,,,Lente et grave,75857
,,,"Fêtes (""Festivals"")",75858
,,,Infernal Dance of King Kashchei,75859
,,,"Laideronnette, Impératrice des pagodes (Laideronnette, Empress of the Pagodas)",75860
,,,X. La-Roue-de-fortune,75861
,,,Feria (Festival),75862
,,,,75863
,,,,75864
,,,,75865
,,,,75866
,,,,75867
,,,,75868
,,,,75869
,,,,75870
,,,,75871
,,,,75872
,,,,75873
,,,,75874
,,,,75875
,,,,75876
,,,,75877
,,,,75878
,,,,75879
,,,,75880
,,,,75881
,,,,75882
,,,,75883
,,,,75884
,,,,75885
,,,,75886
,,,Introduction and Scene,75887
,,,In the Gypsies' Cave: Night Time,75888
,,,The Apparation and Dance of Terror,75889
,,,"The Fisherman's Story (from ""The Magic Circle"")",75890
,,,Ritual Fire Dance,75891
,,,,75892
,,,,75893
,,,,75894
,,,,75895
,,,,75896
,,,,75897
,,,,75898
,,,,75899
,,,,75900
,,,,75901
,,,,75902
,,,,75903
,,,,75904
,,,,75905
,,,,75906
,,,,75907
,,,,75908
,,,,75909
,,,,75910
,,,,75911
,,,Sinfonia (Overture),75912
,,,Recitative (Tenor): Comfort ye my people,75913
,,,Air (Tenor): Ev'ry valley shall be exalted,75914
,,,Chorus: And the glory of the Lord,75915
,,,Recitative (Bass): Thus saith the Lord of Hosts,75916
,,,Air (Contralto): But who may abide the day of His coming?,75917
,,,Chorus: And He shall purify,75918
,,,"Recitative (Contralto): Behold, a virgin shall conceive",75919
,,,Air and Chorus (Contralto): O thou that tellest,75920
,,,"Recitative (Bass): For, behold, darkness shall cover the earth",75921
,,,Air (Bass): The people that walked in darkness,75922
,,,Chorus: For unto us a Child is born,75923
,,,"Pifa (""Pastoral Symphony"")",75924
,,,Recitative (Soprano): There were shepherds abiding in the field,75925
,,,"Recitative (Soprano): And, lo, the angel of the Lord came upon them",75926
,,,"""And lo, the angel of the Lord,"" Arioso (Soprano)",75927
,,,Recitative (Soprano): And the angel said unto them,75928
,,,Recitative (Soprano): And suddenly there was with the angel,75929
,,,Chorus: Glory to God in the highest,75930
,,,"Air (Soprano): Rejoice greatly, O daughter of Zion",75931
,,,Recitative (Contralto): Then shall the eyes of the blind,75932
,,,Duet (Soprano and Contralto): He shall feed His flock,75933
,,,"Chorus: His yoke is easy, His burthen is light",75934
,,,,75935
,,,Chorus: Behold the Lamb of God,75936
,,,Air (Contralto): He was despised,75937
,,,"Chorus: Surely, He hath borne our griefs",75938
,,,Chorus: And with His stripes we are healed,75939
,,,Chorus: All we like sheep have gone astray,75940
,,,Recitative (Tenor): All they that see Him laugh Him to scorn,75941
,,,Chorus: He Trusted in God,75942
,,,Air (Tenor): They rebuke hath broken His heart,75943
,,,"Air (Tenor): Behold, and see if there be any sorrow",75944
,,,Recitative (Tenor or Soprano): He was cut off out of the land of the living,75945
,,,Air (Tenor): But Thou didst not leave His soul in hell,75946
,,,Chorus: Lift up your heads,75947
,,,Air (Soprano): How beautiful are the feet of them,75948
,,,Air (Bass): Why do the nations so furiously rage together?,75949
,,,Chorus: Let us break their bonds asunder,75950
,,,Recitative (Tenor): He that dwelleth in heaven,75951
,,,Air (Tenor): Thou shallt break them with a rod of iron,75952
,,,Chorus: Hallelujah!,75953
,,,Air (Soprano): I know that my Redeemer liveth,75954
,,,Chorus: Since by man came death,75955
,,,"Recitative (Bass): Behold, I tell you a mystery",75956
,,,Air (Bass): The trumpet shall sound,75957
,,,Chorus: Worthy is the Lamb that was slain,75958
,,,Chorus: Amen,75959
,,,Overture,75960
,,,"""Deh, per questo istante solo""",75961
,,,"""Es libt' eine Vilja""",75962
,,,Overture,75963
,,,,75964
,,,Hungarian Dance No. 5 (Schmeling),75965
,,,,75966
,,,Can-Can,75967
,,,Barcarolle (Orchestral),75968
,,,Farandole,75969
,,,"Act III, Prelude: Intermezzo",75970
,,,"Habañera (""Quand je vous aimerai?...L'amour est un oiseau rebelle"")",75971
,,,"Seguidilla (""Près des remparts de Séville"")",75972
,,,,75973
,,,Ritual Fire Dance,75974
,,,Aragonnaise. Allegro vivo (Prelude to Act IV),75975
,,,,75976
,,,,75977
,,,,75978
,,,,75979
,,,,75980
,,,,75981
,,,,75982
,,,,75983
,,,,75984
,,,,75985
,,,,75986
,,,,75987
,,,,75988
,,,,75989
,,,,75990
,,,,75991
,,,,75992
,,,,75993
,,,,75994
,,,,75995
,,,,75996
,,,,75997
,,,,75998
,,,,75999
,,,,76000
,,,,76001
,,,,76002
,,,,76003
,,,,76004
,,,Se dal suo braccio oppresso,76005
,,,Teco lo guida,76006
,,,Il pensier sta negli oggetti,76007
,,,Chi spira e non spera,76008
,,,,76009
,,,,76010
,,,Inside the Music Presentation,76011
,,,Hungarian Dance No. 4 (Juon),76012
,,,,76013
,,,,76014
,,,,76015
,,,,76016
,,,,76017
,,,,76018
,,,,76019
,,,,76020
,,,,76021
,,,,76022
,,,,76023
,,,,76024
,,,,76025
,,,,76026
,,,,76027
,,,,76028
,,,,76029
,,,The Great Lover,76030
,,,"Laideronnette, Impératrice des pagodes (Laideronnette, Empress of the Pagodas)",76031
,,,America,76032
,,,,76033
,,,,76034
,,,,76035
,,,,76036
,,,Lento — Andantino,76037
,,,The Great Lover,76038
,,,"Laideronnette, Impératrice des pagodes (Laideronnette, Empress of the Pagodas)",76039
,,,America,76040
,,,,76041
,,,,76042
,,,,76043
,,,,76044
,,,Lento — Andantino,76045
,,,The Great Lover,76046
,,,"Laideronnette, Impératrice des pagodes (Laideronnette, Empress of the Pagodas)",76047
,,,America,76048
,,,,76049
,,,,76050
,,,,76051
,,,Lento — Andantino,76052
,,,The Great Lover,76053
,,,"Laideronnette, Impératrice des pagodes (Laideronnette, Empress of the Pagodas)",76054
,,,America,76055
,,,,76056
,,,,76057
,,,,76058
,,,Lento — Andantino,76059
,,,,76060
,,,,76061
,,,,76062
,,,,76063
,,,,76064
,,,,76065
,,,,76066
,,,,76067
,,,,76068
,,,,76069
,,,,76070
,,,,76071
,,,,76072
,,,,76073
,,,,76074
,,,,76075
,,,,76076
,,,Act III: Introduction,76077
,,,Hungarian Dance No. 1,76078
,,,Overture,76079
,,,,76080
,,,,76081
,,,,76082
,,,Hungarian Dance No. 5 (Schmeling),76083
,,,Farandole,76084
,,,Overture,76085
,,,,76086
,,,,76087
,,,,76088
,,,Hungarian Dance No. 5 (Schmeling),76089
,,,Farandole,76090
,,,,76091
,,,,76092
,,,,76093
,,,,76094
,,,Act III: Introduction,76095
,,,Hungarian Dance No. 1,76096
,,,,76097
,,,,76098
,,,,76099
,,,,76100
,,,Hungarian Dance No. 5 (Schmeling),76101
,,,Farandole,76102
,,,,76103
,,,,76104
,,,,76105
,,,,76106
,,,Hungarian Dance No. 5 (Schmeling),76107
,,,Farandole,76108
,,,Overture,76109
,,,,76110
,,,,76111
,,,,76112
,,,Act III: Introduction,76113
,,,Hungarian Dance No. 1,76114
,,,Overture,76115
,,,,76116
,,,,76117
,,,,76118
,,,Act III: Introduction,76119
,,,Hungarian Dance No. 5 (Schmeling),76120
,,,,76121
,,,,76122
,,,,76123
,,,,76124
,,,Hungarian Dance No. 1,76125
,,,Farandole,76126
,,,,76127
,,,,76128
,,,,76129
,,,,76130
,,,Hungarian Dance No. 1,76131
,,,Farandole,76132
,,,Overture,76133
,,,,76134
,,,,76135
,,,,76136
,,,Hungarian Dance No. 1,76137
,,,Farandole,76138
,,,,76139
,,,,76140
,,,,76141
,,,,76142
,,,Act III: Introduction,76143
,,,Hungarian Dance No. 5 (Schmeling),76144
,,,,76145
,,,,76146
,,,,76147
,,,,76148
,,,Act III: Introduction,76149
,,,Hungarian Dance No. 5 (Schmeling),76150
,,,Farandole,76151
,,,Overture,76152
,,,,76153
,,,,76154
,,,,76155
,,,,76156
,,,,76157
,,,,76158
,,,,76159
,,,,76160
,,,,76161
,,,,76162
,,,,76163
,,,,76164
,,,Hear & Now Presentation,76165
,,,,76166
,,,,76167
,,,,76168
,,,,76169
,,,Hear & Now Presentation,76170
,,,,76171
,,,,76172
,,,,76173
,,,,76174
,,,Hear & Now Presentation,76175
,,,,76176
,,,,76177
,,,,76178
,,,,76179
,,,,76180
,,,Hear & Now Presentation,76181
,,,,76182
